,District,Price,Tel,combined_bs,cooking_space,dist,floor,house_type,lat,link,living_space,lon,metro_station,metro_time,new,rooms,separate_bs,total_floors,total_space,walk,metro_time_non,total_floors_non,living_space_non,cooking_space_non
3940,8,9750000,1,0,10.0,30.634239462,9,панельныйдом,55.835983,150202496,45.5,37.354384,Митино,15.0,0,3.0,1,17.0,74.0,1.0,0,0,0,0
3941,8,9772650,0,1,14.1,17.1102123279,22,монолитный,55.782011,150197627,10.5,37.469829,Октябрьское поле,12.0,1,1.0,0,31.0,38.1,0.0,0,0,0,0
3942,8,9790000,0,1,8.0,27.9950684242,11,монолитный,55.841488,140814007,20.0,37.380085,Волоколамская,10.0,0,2.0,0,25.0,45.0,1.0,0,0,0,0
3943,8,9800000,0,0,7.5,15.6087369523,5,кирпичный,55.802588,148692274,31.0,37.48711,Октябрьское поле,15.0,0,2.0,0,5.0,55.0,1.0,0,0,0,0
3944,8,9800000,0,0,10.0,26.1680440883,13,монолитный,55.79847,150587254,20.0,37.389418,Строгино,12.0,0,1.0,1,25.0,39.0,1.0,0,0,0,0
3945,8,9800000,1,0,9.7,29.2189928492,2,панельныйдом,55.843662,47897152,30.5,37.369134,Митино,7.0,0,2.0,0,17.0,53.0,1.0,0,0,0,0
3946,8,9800000,1,1,6.0,22.2772695156,1,панельныйдом,55.857756,24775480,45.0,37.439427,Планерная,4.0,0,3.0,0,9.0,60.0,1.0,0,0,0,0
3947,8,9800000,1,0,7.0,24.7684839193,2,Else,55.85197,150218171,53.0,37.41334,Сходненская,12.0,0,3.0,1,12.0,64.0,1.0,0,0,0,0
3948,8,9800000,0,0,6.0,23.142446342,8,панельныйдом,55.851116,137349709,43.7,37.428746,Сходненская,7.0,0,3.0,1,9.0,61.0,1.0,0,0,0,0
3949,8,9825660,0,0,8.2,20.3827760515,3,монолитный,55.827779,147506751,36.0,37.448375,Тушинская,11.0,1,1.0,1,16.0,44.2,1.0,0,0,0,0
3950,8,9850000,1,0,8.2,19.9046384366,3,сталинский,55.831792,150067160,33.7,37.454052,Тушинская,15.0,0,2.0,1,5.0,59.0,1.0,0,0,0,0
3951,8,9850000,0,0,10.0,30.3472600625,1,Else,55.842924,149786174,46.0,37.358453,Митино,5.0,0,3.0,1,17.0,75.0,1.0,0,0,0,0
3952,8,10750000,1,0,9.6,29.4040327063,25,монолитный,55.844925,149006852,30.0,37.367688,Митино,5.0,0,2.0,1,25.0,57.0,1.0,0,0,0,0
3953,8,27000000,0,0,15.5,19.5786502231,22,монолитный,55.809064,150122143,35.1,37.451519,Щукинская,2.0,0,2.0,2,32.0,81.0,1.0,0,0,0,0
3954,8,15900000,1,1,13.0,24.0689867029,15,монолитный,55.848559,150639913,34.0,37.419045,Сходненская,14.0,0,2.0,1,22.0,70.0,0.0,0,0,0,0
3955,8,9872975,1,1,12.0,11.5275883909,4,монолитный,55.760494,24668914,30.0,37.518551,Фили,7.0,0,2.0,1,9.0,54.4,0.0,0,0,0,0
3956,8,9900000,0,0,8.0,20.1485551823,4,сталинский,55.828814,150334406,34.0,37.450881,Тушинская,7.0,0,2.0,1,6.0,56.0,0.0,0,0,0,0
3957,8,9900000,0,0,7.4,15.0040765942,4,кирпичный,55.795054,150520342,29.2,37.491143,Октябрьское поле,5.0,0,2.0,1,5.0,50.3,1.0,0,0,0,0
3958,8,9900000,1,2,20.0,31.8217296224,2,кирпичный,55.851692,150547720,74.0,37.346614,Крылатское,5.0,0,3.0,0,3.0,100.0,0.0,0,0,0,0
3959,8,9930000,1,0,8.0,25.1720542398,1,панельныйдом,55.803368,150226311,38.0,37.399129,Строгино,4.0,0,3.0,1,12.0,62.0,1.0,0,0,0,0
3960,8,9999000,1,0,8.0,26.0137221042,6,блочный,55.810678,150223905,35.0,37.392508,Строгино,15.0,0,2.0,1,22.0,56.0,1.0,0,0,0,0
3961,8,9999990,0,0,9.01186393805,14.0917072589,10,Else,55.787442,148511776,28.4114849481,37.498168,Нет,11.065747614,1,2.0,0,22.0,57.2,0.0,1,0,1,1
3962,8,10000000,0,1,6.5,18.517549646,8,панельныйдом,55.781869,149618567,39.0,37.457034,Щукинская,10.0,0,3.0,0,9.0,60.0,0.0,0,0,0,0
3963,8,10000000,0,0,9.0,17.1852729629,1,кирпичный,55.801344,150638651,36.0,37.472171,Щукинская,10.0,0,2.0,1,8.0,52.0,1.0,0,0,0,0
3964,8,10000000,1,1,6.1,14.4787410516,7,панельныйдом,55.790059,150245238,31.0,37.49506,Октябрьское поле,5.0,0,2.0,0,9.0,48.0,1.0,0,0,0,0
3965,8,10000000,1,1,11.0,24.8223308473,10,кирпично-монолитный,55.793242,150810069,22.0,37.401042,Строгино,10.0,0,1.0,0,25.0,40.0,0.0,0,0,0,0
3966,8,10000000,1,0,10.1,20.2860549673,22,Else,55.847669,148460360,31.8,37.455462,Сходненская,10.0,0,2.0,1,22.0,57.7,1.0,0,0,0,0
3967,8,10000000,0,1,35.0,26.9006584905,1,монолитный,55.884272,150038346,32.0,37.403351,Планерная,15.0,0,3.0,0,3.0,73.0,0.0,0,0,0,0
3968,8,10100000,0,0,8.0,32.2287396796,10,панельныйдом,55.857422,150560052,40.0,37.344116,Пятницкое шоссе,9.0,0,3.0,1,17.0,65.0,1.0,0,0,0,0
3969,8,10150000,1,0,7.0,25.9731398569,8,панельныйдом,55.811968,148178271,45.0,37.393083,Строгино,15.0,0,3.0,1,12.0,64.0,1.0,0,0,0,0
3970,8,10178325,0,0,9.01186393805,11.5275883909,4,кирпично-монолитный,55.760494,139980927,29.6,37.518551,Фили,23.0,1,2.0,1,9.0,54.4,1.0,0,0,0,1
3971,8,10194961,0,1,9.01186393805,24.0689867029,4,кирпично-монолитный,55.848559,150642659,28.4114849481,37.419045,Сходненская,2.0,1,1.0,1,22.0,39.4,0.0,0,0,1,1
3972,8,10199000,0,0,12.4,28.9342475747,2,монолитный,55.844554,47670087,31.0,37.371997,Митино,5.0,1,2.0,1,25.0,61.2,1.0,0,0,0,0
3973,8,10200000,1,1,6.0,16.2353801506,5,панельныйдом,55.77753,150342749,37.0,37.477282,Нет,11.065747614,0,3.0,0,9.0,56.0,0.0,1,0,0,0
3974,8,10200000,1,0,6.0,22.2029608651,8,панельныйдом,55.856684,136597763,46.0,37.439778,Сходненская,7.0,0,3.0,1,9.0,65.0,1.0,0,0,0,0
3975,8,10200000,1,0,8.0,21.6284323092,3,кирпичный,55.826377,3239344,51.0,37.436247,Тушинская,1.0,0,3.0,1,5.0,76.0,1.0,0,0,0,0
3976,8,10200000,1,0,6.0,22.2029608651,8,панельныйдом,55.856684,136591642,46.1,37.439778,Планерная,5.0,0,4.0,1,9.0,65.0,1.0,0,0,0,0
3977,8,10200000,1,0,13.2,28.2728956197,4,кирпично-монолитный,55.898805,30708832,22.0,37.395257,Планерная,10.0,0,1.0,1,17.0,55.0,0.0,0,0,0,0
3978,8,10200000,1,0,10.0,23.0266040167,5,панельныйдом,55.807658,143001234,30.7,37.419431,Строгино,14.0,0,2.0,1,14.0,55.0,1.0,0,0,0,0
3979,8,10300000,0,0,10.5,31.80085146,3,панельныйдом,55.846143,148723118,42.0,37.345607,Митино,8.0,0,2.0,1,17.0,69.0,1.0,0,0,0,0
3980,8,7000000,1,0,9.2,25.1004412935,7,панельныйдом,55.794851,150551851,20.5,37.398698,Строгино,15.0,0,1.0,1,12.0,41.0,1.0,0,0,0,0
3981,8,10500000,1,0,8.0,21.717992273,6,панельныйдом,55.825259,51888344,46.5,37.435134,Тушинская,2.0,0,3.0,1,16.0,70.0,0.0,0,0,0,0
3982,8,8104012,0,1,10.0,16.5736748745,4,монолитный,55.790241,150784638,19.0,37.475839,Октябрьское поле,12.0,1,1.0,0,24.0,42.0,1.0,0,0,0,0
3983,8,28000000,1,1,9.01186393805,17.6941409718,14,кирпично-монолитный,55.785078,150743283,60.0,37.464886,Нет,11.065747614,0,2.0,0,23.0,80.0,0.0,1,0,0,1
3984,8,12800000,1,0,10.5,24.1849851815,5,панельныйдом,55.846426,150123883,46.0,37.41732,Сходненская,22.0,0,3.0,1,17.0,76.0,0.0,0,0,0,0
3985,8,6950000,0,1,8.0,16.6761618233,10,монолитный,55.774517,46979842,18.0,37.473006,Октябрьское поле,10.0,0,1.0,0,17.0,31.0,0.0,0,0,0,0
3986,8,43000000,1,2,20.0,25.4724808592,3,монолитный,55.812823,149323742,80.0,37.397817,Строгино,15.0,0,3.0,0,22.0,105.0,1.0,0,0,0,0
3987,8,12000000,0,0,7.5,15.2870257192,5,кирпичный,55.797781,150779712,26.0,37.489068,Октябрьское поле,10.0,0,2.0,1,5.0,64.0,1.0,0,0,0,0
3988,8,12000000,0,0,10.0,29.2189928492,6,панельныйдом,55.843662,150334249,45.2,37.369134,Митино,7.0,0,3.0,0,17.0,72.6,1.0,0,0,0,0
3989,8,12000000,0,0,8.7,16.2362711655,9,Else,55.769438,16864438,26.9,37.476591,Октябрьское поле,5.0,0,2.0,1,17.0,50.8,0.0,0,0,0,0
3990,8,12000000,1,1,9.0,14.339334438,3,кирпично-монолитный,55.789907,150790558,28.4114849481,37.496318,Октябрьское поле,5.0,0,1.0,0,28.0,35.0,1.0,0,0,1,0
3991,8,12000000,0,1,11.0,27.0204490642,16,панельныйдом,55.83845,150757669,46.0,37.388511,Волоколамская,7.0,0,3.0,0,17.0,75.0,1.0,0,0,0,0
3992,8,12000000,0,0,7.2,20.0666388816,4,кирпичный,55.83027,49844803,47.6,37.452067,Тушинская,10.0,0,3.0,1,5.0,72.6,1.0,0,0,0,0
3993,8,12000000,1,0,9.0,24.073738022,5,панельныйдом,55.798085,150753693,31.0,37.408436,Строгино,11.0,0,2.0,1,12.0,53.0,1.0,0,0,0,0
3994,8,12000000,1,0,8.5,17.5692312107,10,панельныйдом,55.788307,150290616,40.8,37.466449,Октябрьское поле,5.0,0,3.0,1,16.0,66.9,0.0,0,0,0,0
3995,8,12000000,1,1,12.0,18.3676525238,3,кирпичный,55.777758,139209408,17.9,37.457987,Нет,11.065747614,0,1.0,0,8.0,40.3,0.0,1,0,0,0
3996,8,12000000,0,1,5.8,16.8904163102,12,кирпично-монолитный,55.780213,148907875,15.4,37.471623,Октябрьское поле,10.0,0,1.0,0,18.0,39.0,0.0,0,0,0,0
3997,8,12000000,0,0,11.0,29.9198146414,6,панельныйдом,55.847659,148607012,44.8,37.363484,Митино,1.0,0,3.0,1,17.0,74.5,0.0,0,0,0,0
3998,8,12074543,0,2,12.5,22.183305379,4,монолитный,55.820897,149280846,37.0,37.429779,Спартак,5.0,1,2.0,0,19.0,73.5,1.0,0,0,0,0
3999,8,12094152,0,2,12.5,22.183305379,2,монолитный,55.820897,48903446,37.0,37.429779,Спартак,5.0,1,2.0,0,13.0,74.6,1.0,0,0,0,0
4000,8,12110500,0,1,8.2,17.1102123279,15,монолитный,55.782011,150600653,29.0,37.469829,Октябрьское поле,12.0,1,2.0,0,31.0,45.7,0.0,0,0,0,0
4001,8,12184799,0,2,12.5,22.183305379,16,монолитный,55.820897,138064876,30.7,37.429779,Спартак,5.0,1,2.0,0,19.0,61.4,1.0,0,0,0,0
4002,8,12200000,0,1,10.0,24.2878064874,5,Else,55.848756,150146728,32.0,37.417006,Сходненская,22.0,0,2.0,0,16.0,54.0,1.0,0,0,0,0
4003,8,12200000,0,1,12.0,25.1576244273,13,кирпично-монолитный,55.793075,150375828,20.0,37.397979,Строгино,18.0,0,1.0,0,24.0,47.0,1.0,0,0,0,0
4004,8,12230000,1,0,10.5,27.5558549324,4,панельныйдом,55.83703,150540083,41.0,37.383193,Волоколамская,3.0,0,3.0,1,17.0,81.0,1.0,0,0,0,0
4005,8,12275055,0,1,13.7,14.423305567,2,Else,55.797413,150188046,17.7,37.497031,Октябрьское поле,3.0,1,1.0,0,9.0,55.2,0.0,0,0,0,0
4006,8,12297118,0,1,12.9,14.423305567,2,Else,55.797413,150188045,17.9,37.497031,Октябрьское поле,3.0,1,1.0,0,9.0,55.3,0.0,0,0,0,0
4007,8,12300000,1,0,8.0,25.0192317545,3,Else,55.805356,150490065,31.0,37.400809,Строгино,3.0,0,2.0,1,12.0,50.0,1.0,0,0,0,0
4008,8,12300000,0,0,10.0,13.9183845109,4,кирпичный,55.77557,150094046,55.0,37.498096,Нет,11.065747614,0,5.0,1,5.0,80.0,0.0,1,0,0,0
4009,8,12300000,0,1,14.0,16.9980446821,20,кирпично-монолитный,55.781722,149508756,11.0,37.470815,Октябрьское поле,29.0,0,1.0,0,30.0,36.6,1.0,0,0,0,0
4010,8,12377443,0,1,14.0,14.423305567,8,Else,55.797413,150188039,16.2,37.497031,Октябрьское поле,3.0,1,1.0,0,9.0,52.6,0.0,0,0,0,0
4011,8,12400000,1,1,10.0,28.1174376459,3,монолитный,55.842565,1861247,50.0,37.379186,Волоколамская,8.0,0,2.0,1,20.0,70.0,1.0,0,0,0,0
4012,8,9600000,1,0,5.5,15.3975213511,2,Else,55.791086,149457008,28.0,37.486778,Октябрьское поле,5.0,0,2.0,1,9.0,45.0,1.0,0,0,0,0
4013,8,29500000,1,2,14.0,16.6107223828,11,монолитный,55.808953,147839657,65.0,37.479205,Щукинская,9.0,0,3.0,0,16.0,114.0,1.0,0,0,0,0
4014,8,17801070,0,0,17.0,12.2174576692,22,кирпично-монолитный,55.760844,148445047,28.4114849481,37.512353,Фили,50.0,1,2.0,2,36.0,77.7,1.0,0,0,1,0
4015,8,6700000,0,1,10.0,25.1629772502,4,панельныйдом,55.854441,148830607,18.0,37.410286,Планерная,10.0,0,1.0,0,12.0,36.0,1.0,0,0,0,0
4016,8,13000000,0,0,9.0,15.2342550886,5,кирпичный,55.798186,150638590,50.0,37.489643,Октябрьское поле,6.0,0,3.0,2,5.0,78.0,1.0,0,0,0,0
4017,8,13000000,0,0,12.0,30.0232800761,6,монолитный,55.899981,150719914,68.0,37.378189,Планерная,15.0,0,2.0,2,8.0,84.0,0.0,0,0,0,0
4018,8,13000000,0,0,6.0,14.3243876599,9,кирпично-монолитный,55.797974,150411147,23.0,37.498078,Октябрьское поле,5.0,0,2.0,1,9.0,39.0,1.0,0,0,0,0
4019,8,13000000,0,2,10.0,27.4008696502,8,Else,55.891517,150717717,36.0,37.401132,Нет,11.065747614,0,2.0,0,17.0,74.0,0.0,1,0,0,0
4020,8,13000000,0,1,9.01186393805,16.5640626886,17,кирпично-монолитный,55.770142,150765729,35.0,37.47368,Полежаевская,11.065747614,0,2.0,0,25.0,50.0,0.0,1,0,0,1
4021,8,13000000,0,2,11.2,29.0576226604,5,кирпично-монолитный,55.89234,141465653,33.0,37.384936,Планерная,5.0,0,2.0,0,5.0,78.7,0.0,0,0,0,0
4022,8,13047898,0,1,18.0,16.5736748745,19,монолитный,55.790241,150640275,32.0,37.475839,Октябрьское поле,12.0,1,2.0,1,24.0,70.0,1.0,0,0,0,0
4023,8,13082375,0,1,14.6,14.5963053287,4,Else,55.79808,150187974,25.7,37.495563,Октябрьское поле,3.0,1,1.0,0,12.0,62.5,0.0,0,0,0,0
4024,8,13180479,0,1,14.6,14.5963053287,6,Else,55.79808,150187970,25.7,37.495563,Октябрьское поле,3.0,1,1.0,0,12.0,61.7,0.0,0,0,0,0
4025,8,13200000,0,0,8.0,18.2377883251,4,панельныйдом,55.806282,147691537,44.0,37.463403,Щукинская,4.0,0,3.0,1,12.0,67.0,1.0,0,0,0,0
4026,8,13212885,0,0,9.01186393805,14.0917072589,9,Else,55.787442,150572461,28.4114849481,37.498168,Нет,11.065747614,1,2.0,0,22.0,77.7,0.0,1,0,1,1
4027,8,13262543,0,1,12.0,16.6179552187,13,монолитный,55.790846,149335969,36.0,37.475528,Октябрьское поле,10.0,1,2.0,1,24.0,70.0,1.0,0,0,0,0
4028,8,13289535,0,0,9.01186393805,14.0917072589,5,Else,55.787442,148511478,28.4114849481,37.498168,Нет,11.065747614,1,2.0,0,22.0,86.1,0.0,1,0,1,1
4029,8,13299900,1,0,12.0,32.3105399585,10,панельныйдом,55.845203,39543329,44.0,37.340676,Митино,10.0,0,3.0,1,22.0,77.3,1.0,0,0,0,0
4030,8,13300000,1,0,10.3,30.043350331,6,панельныйдом,55.84263,51497889,44.5,37.36122,Митино,2.0,0,3.0,1,12.0,81.7,1.0,0,0,0,0
4031,8,13319595,0,0,9.01186393805,14.0917072589,9,Else,55.787442,148512058,28.4114849481,37.498168,Нет,11.065747614,1,2.0,0,22.0,85.3,0.0,1,0,1,1
4032,8,13334060,0,1,5.6,14.423305567,2,Else,55.797413,150188059,34.6,37.497031,Октябрьское поле,3.0,1,2.0,0,9.0,60.0,0.0,0,0,0,0
4033,8,13379899,0,1,14.6,14.5963053287,8,Else,55.79808,150187968,25.7,37.495563,Октябрьское поле,3.0,1,1.0,0,12.0,61.4,0.0,0,0,0,0
4034,8,13390000,1,0,10.0,24.986435475,6,панельныйдом,55.812332,150436766,45.0,37.402201,Строгино,14.0,0,3.0,1,16.0,78.0,1.0,0,0,0,0
4035,8,13434330,0,0,9.01186393805,14.0917072589,12,Else,55.787442,150572467,28.4114849481,37.498168,Нет,11.065747614,1,2.0,0,22.0,77.7,0.0,1,0,1,1
4036,8,13444587,0,1,5.3,14.423305567,8,Else,55.797413,150188067,34.5,37.497031,Октябрьское поле,3.0,1,2.0,0,9.0,57.7,0.0,0,0,0,0
4037,8,13490000,1,0,8.0,15.9274578882,5,Else,55.796618,149638914,58.0,37.482897,Октябрьское поле,10.0,0,3.0,1,5.0,81.0,1.0,0,0,0,0
4038,8,13496250,0,0,27.4,15.8631509764,7,монолитный,55.785818,147905106,48.2,37.481681,Октябрьское поле,10.0,1,3.0,1,23.0,88.5,1.0,0,0,0,0
4039,8,13500000,0,1,11.0,24.5677797504,12,панельныйдом,55.800089,150566102,45.0,37.404196,Строгино,5.0,0,3.0,0,12.0,67.0,1.0,0,0,0,0
4040,8,13500000,1,0,10.0,16.905405265,7,панельныйдом,55.787614,150637926,47.0,37.472414,Октябрьское поле,10.0,0,3.0,1,17.0,75.0,1.0,0,0,0,0
4041,8,10500000,1,0,11.0,32.1428474503,10,панельныйдом,55.852935,150806604,46.0,37.343892,Пятницкое шоссе,7.0,0,3.0,1,17.0,76.0,1.0,0,0,0,0
4042,9,17490000,1,0,18.0,50.6536754841,7,Else,56.002813,150130411,52.0,37.211651,Нет,11.065747614,0,3.0,1,14.0,98.0,0.0,1,0,0,0
4043,9,20000000,1,1,14.0,50.5376402666,2,кирпичный,56.001615,148505839,70.0,37.212351,Нет,11.065747614,0,3.0,0,14.0,90.0,0.0,1,0,0,0
4044,9,4000000,0,0,6.0,56.1241843411,3,панельныйдом,55.973491,3304848,19.0,37.148445,Нет,11.065747614,0,1.0,1,16.0,35.3,0.0,1,0,0,0
4045,10,5025000,0,0,11.4,33.0536228301,7,монолитный,55.628273,148473314,28.4114849481,37.342076,Саларьево,10.0,1,1.0,0,9.0,40.2,0.0,0,0,1,0
4046,10,4253634,0,0,9.01186393805,23.7287995923,2,кирпично-монолитный,55.590994,150500098,28.4114849481,37.452291,Саларьево,10.0,1,2.0,1,12.0,59.0,1.0,0,0,1,1
4047,10,4477440,0,0,8.6,23.9948619131,2,Else,55.504986,147497577,25.0,37.534793,Нет,11.065747614,1,2.0,2,6.0,50.9,0.0,1,0,0,0
4048,10,1380000,0,1,9.01186393805,53.8688834162,2,кирпичный,55.59221,150314057,34.5,37.155003,Нет,11.065747614,0,1.0,0,3.0,34.5,0.0,1,0,0,1
4049,10,1449111,0,1,9.01186393805,34.376321268,3,кирпичный,55.637403,150799498,15.0,37.327111,Юго-Западная,15.0,1,1.0,0,3.0,15.1,0.0,0,0,0,1
4050,10,1449666,1,1,9.01186393805,35.4537852338,3,кирпичный,55.650917,150808038,14.4,37.313924,Нет,11.065747614,0,1.0,0,3.0,15.6,0.0,1,0,0,1
4051,10,1490000,0,1,4.0,34.4619044283,3,кирпичный,55.648037,150290348,20.0,37.323796,Киевская,25.0,0,1.0,0,3.0,26.0,0.0,0,0,0,0
4052,10,1500000,1,1,1.5,24.7525453643,1,кирпично-монолитный,55.632357,150783843,15.0,37.421479,Нет,11.065747614,0,1.0,0,3.0,18.0,0.0,1,0,0,0
4053,10,1520000,0,1,1.5,24.2867149958,1,кирпично-монолитный,55.632184,150801924,15.0,37.426204,Румянцево,14.0,0,1.0,0,3.0,18.0,1.0,0,0,0,0
4054,10,1599222,1,1,9.01186393805,34.5033729582,1,кирпичный,55.646675,150798043,20.0,37.323715,Юго-Западная,16.0,0,1.0,0,3.0,20.2,0.0,0,0,0,1
4055,10,1690000,0,1,3.0,21.8610660894,1,монолитный,55.515171,149950452,10.0,37.568758,Бульвар Дмитрия Донского,11.065747614,0,1.0,0,16.0,16.0,0.0,1,0,0,0
4056,10,1690000,0,1,5.0,34.4619044283,2,Else,55.648037,150028720,16.0,37.323796,Киевская,25.0,0,1.0,0,3.0,23.0,0.0,0,0,0,0
4057,10,1690000,0,1,9.01186393805,22.5752141286,1,панельныйдом,55.508743,150728128,16.0,37.563314,Нет,11.065747614,0,1.0,0,16.0,16.0,0.0,1,0,0,1
4058,10,1740000,0,1,4.0,34.5033729582,1,Else,55.646675,150026794,15.0,37.323715,Киевская,25.0,0,1.0,0,3.0,22.0,0.0,0,0,0,0
4059,10,1740000,0,1,3.0,22.7554464996,3,кирпичный,55.584614,150659399,15.0,37.467679,Теплый Стан,10.0,0,2.0,0,3.0,30.0,0.0,0,0,0,0
4060,10,1740000,0,1,3.0,34.4619044283,1,кирпичный,55.648037,149978104,19.0,37.323796,Киевская,11.065747614,0,1.0,0,3.0,22.0,0.0,1,0,0,0
4061,10,1750000,1,1,5.0,23.2091892344,3,кирпично-монолитный,55.50286,150137713,12.0,37.55911,Нет,11.065747614,0,1.0,0,4.0,17.0,0.0,1,0,0,0
4062,10,1760000,0,1,3.0,24.2867149958,3,кирпично-монолитный,55.632184,150562006,16.0,37.426204,Румянцево,14.0,0,1.0,0,3.0,24.0,1.0,0,0,0,0
4063,10,1790000,0,1,4.0,34.5033729582,3,кирпичный,55.646675,150490567,22.0,37.323715,Киевская,25.0,0,1.0,0,3.0,29.0,0.0,0,0,0,0
4064,10,1790000,0,1,4.0,34.5033729582,3,кирпичный,55.646675,150487784,22.0,37.323715,Киевская,25.0,0,1.0,0,3.0,29.0,0.0,0,0,0,0
4065,10,1890000,0,1,4.0,34.4182882142,2,кирпичный,55.648209,149067489,20.0,37.324165,Киевская,25.0,0,1.0,0,3.0,26.0,0.0,0,0,0,0
4066,10,1899111,0,1,9.01186393805,32.5270940277,2,кирпичный,55.651606,150799930,23.0,37.34108,Юго-Западная,18.0,1,1.0,0,3.0,23.1,0.0,0,0,0,1
4067,10,1899555,1,1,9.01186393805,34.0651446354,2,кирпичный,55.653324,150808040,23.0,37.326339,Нет,11.065747614,0,1.0,0,3.0,23.5,0.0,1,0,0,1
4068,10,1900000,0,1,8.0,38.6887615177,11,монолитный,55.549832,139868953,18.0,37.314193,Юго-Западная,25.0,1,1.0,0,12.0,29.0,0.0,0,0,0,0
4069,10,1990000,0,1,4.0,34.4182882142,2,кирпичный,55.648209,149996752,20.0,37.324165,Киевская,25.0,0,1.0,0,3.0,26.0,0.0,0,0,0,0
4070,10,1990000,0,1,6.0,34.4182882142,2,Else,55.648209,149024633,20.0,37.324165,Киевская,20.0,0,1.0,0,3.0,27.0,0.0,0,0,0,0
4071,10,2000050,0,0,9.01186393805,35.7893870289,1,кирпичный,55.552137,150521467,30.0,37.342921,Теплый Стан,15.0,1,1.0,1,4.0,30.0,0.0,0,0,0,1
4072,10,2104336,0,0,9.01186393805,32.6422684304,1,кирпично-монолитный,55.518718,150488448,28.4114849481,37.3955,Теплый Стан,15.0,1,1.0,0,8.0,26.8,0.0,0,0,1,1
4073,10,4860240,0,1,12.4,24.1059804116,17,монолитный,55.494075,149438308,28.0,37.554439,Бульвар Дмитрия Донского,12.0,1,2.0,0,18.0,63.1,0.0,0,0,0,0
4074,10,6100000,0,1,13.0,26.8410865207,11,кирпично-монолитный,55.466422,150125244,19.2,37.542518,Нет,11.065747614,0,1.0,0,12.0,50.7,0.0,1,0,0,0
4075,10,9315118,0,0,12.0,23.711422032,4,монолитный,55.652279,150404997,35.4,37.424699,Юго-Западная,10.0,1,2.0,1,9.0,77.1,0.0,0,0,0,0
4076,10,2109570,0,1,5.0,57.2030587228,6,кирпично-монолитный,55.584899,149808329,10.3,37.125514,Юго-Западная,30.0,1,1.0,0,7.0,24.1,0.0,0,0,0,0
4077,10,2123000,0,1,5.0,34.4474561379,2,кирпичный,55.648804,150505082,20.0,37.32376,Киевская,25.0,0,1.0,0,3.0,26.0,0.0,0,0,0,0
4078,10,2123000,0,1,5.0,34.5033729582,2,кирпичный,55.646675,150505200,20.0,37.323715,Киевская,25.0,0,1.0,0,3.0,26.0,0.0,0,0,0,0
4079,10,2145803,0,1,5.0,57.2030587228,1,кирпично-монолитный,55.584899,149785584,14.3,37.125514,Юго-Западная,30.0,1,1.0,0,7.0,26.7,0.0,0,0,0,0
4080,10,2170000,0,1,9.01186393805,20.5879604643,2,Else,55.629384,150293796,25.7,37.465506,Румянцево,23.0,0,1.0,0,3.0,29.4,1.0,0,0,0,1
4081,10,2175004,0,0,9.01186393805,32.6422684304,1,кирпично-монолитный,55.518718,150488578,28.4114849481,37.3955,Теплый Стан,15.0,1,1.0,0,7.0,27.7,0.0,0,0,1,1
4082,10,2179280,0,1,5.0,57.2030587228,2,кирпично-монолитный,55.584899,149785591,12.7,37.125514,Юго-Западная,30.0,1,1.0,0,7.0,26.3,0.0,0,0,0,0
4083,10,2190000,0,1,5.0,25.4428316952,3,Else,55.52407,150248488,22.0,37.483786,Бунинская аллея,30.0,0,1.0,0,3.0,32.0,1.0,0,0,0,0
4084,10,2190000,0,1,4.0,25.7670516666,3,кирпично-монолитный,55.524763,150046467,23.0,37.478325,Теплый Стан,11.065747614,0,1.0,0,3.0,31.8,0.0,1,0,0,0
4085,10,2197072,0,1,5.0,57.2030587228,5,кирпично-монолитный,55.584899,149808310,9.0,37.125514,Юго-Западная,30.0,1,1.0,0,7.0,22.5,0.0,0,0,0,0
4086,10,2203285,0,0,9.01186393805,23.7287995923,7,кирпично-монолитный,55.590994,150500819,28.4114849481,37.452291,Саларьево,10.0,1,1.0,1,15.0,23.0,1.0,0,0,1,1
4087,10,2205083,0,1,5.0,57.2030587228,3,кирпично-монолитный,55.584899,149785599,12.7,37.125514,Юго-Западная,30.0,1,1.0,0,7.0,26.2,0.0,0,0,0,0
4088,10,2209906,0,1,5.0,57.2030587228,4,кирпично-монолитный,55.584899,149785766,12.7,37.125514,Юго-Западная,30.0,1,1.0,0,7.0,26.4,0.0,0,0,0,0
4089,10,2210840,0,1,5.0,57.2030587228,6,кирпично-монолитный,55.584899,149785594,10.0,37.125514,Юго-Западная,30.0,1,1.0,0,7.0,24.3,0.0,0,0,0,0
4090,10,2223000,0,1,4.0,34.5033729582,2,кирпичный,55.646675,150501298,20.0,37.323715,Киевская,25.0,0,1.0,0,3.0,27.0,0.0,0,0,0,0
4091,10,2223000,0,1,4.0,34.5033729582,2,кирпичный,55.646675,150502873,22.0,37.323715,Киевская,25.0,0,1.0,0,3.0,27.0,0.0,0,0,0,0
4092,10,2226279,0,1,5.0,57.2030587228,2,кирпично-монолитный,55.584899,149785598,12.4,37.125514,Юго-Западная,30.0,1,1.0,0,7.0,26.1,0.0,0,0,0,0
4093,10,2258802,0,1,5.0,57.2030587228,4,кирпично-монолитный,55.584899,149785613,14.5,37.125514,Юго-Западная,30.0,1,1.0,0,7.0,26.5,0.0,0,0,0,0
4094,10,2258943,0,1,5.0,57.2030587228,3,кирпично-монолитный,55.584899,149785609,12.4,37.125514,Юго-Западная,30.0,1,1.0,0,7.0,26.1,0.0,0,0,0,0
